,index,title,production_budget,domestic_gross,worldwide_gross,year,studio,runtime_minutes,genres,averagerating,numvotes,profit,roi
844,5620,The Overnight,200000.0,1109808.0,1165996, 2015,,,,,,965996.0,482.998
845,4682,Beneath the Planet of the Apes,3000000.0,17489009.0,17489009, 1970,,,,,,14489009.0,482.9669666666667
846,359,Casino Royale,102000000.0,167365000.0,594420283, 2006,,,,,,492420283.0,482.7649833333333
847,2017,12 Monkeys,29000000.0,57141459.0,168841459, 1995,,,,,,139841459.0,482.2119275862069
848,2928,When Harry Met Sallyâ¦,16000000.0,92823546.0,92961960, 1989,,,,,,76961960.0,481.01225000000005
849,5619,Trois,200000.0,1161843.0,1161843, 2000,,,,,,961843.0,480.9215
850,2413,Gandhi,22000000.0,52767889.0,127767889,1982,,,,,,105767889.0,480.7631318181818
851,3953,Soul Food,7500000.0,43492389.0,43492389, 1997,,,,,,35992389.0,479.89851999999996
852,5235,The Skeleton Twins,1000000.0,5284309.0,5797192, 2014,,,,,,4797192.0,479.7192
853,4791,Ulee's Gold,2700000.0,9054736.0,15600000, 1997,,,,,,12900000.0,477.77777777777777
854,691,Signs,70702619.0,227969295.0,408269295,2002,,,,,,337566676.0,477.4457874042827
855,63,Transformers: Dark of the Moon,195000000.0,352390543.0,1123790543, 2011,,,,,,928790543.0,476.3028425641026
856,2090,Limitless,27000000.0,79249455.0,155564919, 2011,,,,,,128564919.0,476.16636666666665
857,4817,Halloween 3: Season of the Witch,2500000.0,14400000.0,14400000, 1982,,,,,,11900000.0,476.0
858,1864,The Hitmanâs Bodyguard,30000000.0,75468583.0,172778667, 2017,,,,,,142778667.0,475.92888999999997
859,4198,Planet of the Apes,5800000.0,33395426.0,33395426,1968,,,,,,27595426.0,475.78320689655175
860,771,What Women Want,65000000.0,182805123.0,374105123, 2000,,,,,,309105123.0,475.54634307692305
861,2876,Evil Dead,17000000.0,54239856.0,97778356,2013,,,,,,80778356.0,475.16679999999997
862,4127,The Usual Suspects,6000000.0,23341568.0,34449356, 1995,,,,,,28449356.0,474.1559333333333
863,3991,The Piano,7000000.0,40157856.0,40168957, 1993,,,,,,33168957.0,473.8422428571429
864,2785,Birdman or (The Unexpected Virtue of Ignorance),18000000.0,42340598.0,103215094, 2014,,,,,,85215094.0,473.41718888888886
865,5539,Tumbleweeds,312000.0,1350248.0,1788168, 1999,,,,,,1476168.0,473.1307692307692
866,539,Mission: Impossible,80000000.0,180981886.0,457697994, 1996,,,,,,377697994.0,472.12249249999996
867,2789,Blue Jasmine,18000000.0,33404871.0,102912961, 2013,,,,,,84912961.0,471.7386722222222
868,2984,La MÃ´me,15500000.0,10299782.0,88611837,2007,,,,,,73111837.0,471.68927096774195
869,4653,Sorry to Bother You,3200000.0,17493096.0,18285560,2018,,,,,,15085560.0,471.42375000000004
870,305,Star Wars Ep. II: Attack of the Clones,115000000.0,310676740.0,656695615, 2002,,,,,,541695615.0,471.03966521739136
871,5040,Conquest of the Planet of the Apes,1700000.0,9700000.0,9700000, 1972,,,,,,8000000.0,470.5882352941177
872,5044,Saul fia,1700000.0,1777043.0,9696537, 2015,,,,,,7996537.0,470.3845294117647
873,1868,Looper,30000000.0,66486205.0,170466405, 2012,,,,,,140466405.0,468.22135
874,439,Toy Story 2,90000000.0,245852179.0,511358276, 1999,,,,,,421358276.0,468.17586222222224
875,2176,Dear John,25000000.0,80014842.0,142033509,2010,,,,,,117033509.0,468.13403600000004
876,3249,Miracles from Heaven,13000000.0,61705123.0,73798736, 2016,,,,,,60798736.0,467.68258461538466
877,1634,Spy Kids,35000000.0,112692062.0,197692062, 2001,,,,,,162692062.0,464.83446285714285
878,2130,New Yearâs Eve,26000000.0,54544638.0,146850273,2011,,,,,,120850273.0,464.80874230769234
879,4910,The Florida Project,2000000.0,5904366.0,11295324,2017,,,,,,9295324.0,464.7662
880,3478,Brooklyn,11000000.0,38322743.0,62076141,2015,,,,,,51076141.0,464.3285545454545
881,4270,"20,000 Leagues Under the Sea",5000000.0,28200000.0,28200000, 1954,,,,,,23200000.0,463.99999999999994
882,1861,Hannah Montana the Movie,30000000.0,79576189.0,169173206, 2009,,,,,,139173206.0,463.91068666666666
883,481,Twister,88000000.0,241688385.0,495700000, 1996,,,,,,407700000.0,463.2954545454545
884,4428,25th Hour,4500000.0,13084595.0,25344490, 2002,,,,,,20844490.0,463.2108888888889
885,4931,Son of Rambow: A Home Movie,2000000.0,1785505.0,11263263,2008,,,,,,9263263.0,463.16315000000003
886,3258,"Dude, Where's My Car?",13000000.0,46729374.0,73180297, 2000,,,,,,60180297.0,462.9253615384616
887,412,Cinderella,95000000.0,201151353.0,534551353, 2015,,,,,,439551353.0,462.68563473684213
888,1390,The Social Network,40000000.0,96962694.0,224922135,2010,,,,,,184922135.0,462.30533749999995
889,4912,Before Sunset,2000000.0,5792822.0,11217346,2004,,,,,,9217346.0,460.86729999999994
890,2882,40 Days and 40 Nights,17000000.0,37939782.0,95092667,2002,,,,,,78092667.0,459.3686294117647
891,1847,Dodgeball: A True Underdog Story,30000000.0,114326736.0,167791704, 2004,,,,,,137791704.0,459.30568000000005
892,986,The Pursuit of Happyness,55000000.0,162586036.0,307311093, 2006,,,,,,252311093.0,458.7474418181818
893,3334,Tae Guik Gi: The Brotherhood of War,12500000.0,1110186.0,69826708,2004,,,,,,57326708.0,458.613664
894,3830,Crazy Heart,8500000.0,39471742.0,47417251, 2009,,,,,,38917251.0,457.8500117647059
895,2510,White Chicks,20000000.0,69148997.0,111448997, 2004,,,,,,91448997.0,457.244985
896,1859,Up in the Air,30000000.0,83823381.0,166842739,2009,,,,,,136842739.0,456.1424633333333
897,51,Skyfall,200000000.0,304360277.0,1110526981,2012,,,,,,910526981.0,455.2634905
898,4818,Religulous,2500000.0,13011160.0,13881317,2008,,,,,,11381317.0,455.25268
899,2331,Star Trek IV: The Voyage Home,24000000.0,109713132.0,133000000, 1986,,,,,,109000000.0,454.1666666666667
900,441,Sherlock Holmes,90000000.0,209028679.0,498438212, 2009,,,,,,408438212.0,453.8202355555556
901,1908,Step Up 3D,30000000.0,42400223.0,165889117,2010,,,,,,135889117.0,452.96372333333335
902,1277,Love Actually,45000000.0,59472278.0,248505300,2003,,,,,,203505300.0,452.234
903,2173,Bridge to Terabithia,25000000.0,82234139.0,137984788, 2007,,,,,,112984788.0,451.93915200000004
904,4688,Upgrade,3000000.0,11977130.0,16553285,2018,,,,,,13553285.0,451.7761666666667
905,1850,The Princess Diaries,30000000.0,108244774.0,165334774,2001,,,,,,135334774.0,451.1159133333333
906,4236,Rang De Basanti,5300000.0,2197694.0,29197694, 2006,,,,,,23897694.0,450.8998867924528
907,96,The Jungle Book,175000000.0,364001123.0,962854547, 2016,,,,,,787854547.0,450.2025982857143
908,2527,Peter Pan: Return to Neverland,20000000.0,48430258.0,109862682, 2002,,,,,,89862682.0,449.31341
909,1086,Jerry Maguire,50000000.0,153952592.0,274000000, 1996,,,,,,224000000.0,448.00000000000006
910,154,Wonder Woman,150000000.0,412563408.0,821133378,2017,,,,,,671133378.0,447.42225199999996
911,4279,Clerks II,5000000.0,24148068.0,27342246, 2006,,,,,,22342246.0,446.84492
912,5576,American Desi,250000.0,902835.0,1366235, 2001,,,,,,1116235.0,446.494
913,3352,Witness,12000000.0,65532576.0,65532576,1985,,,,,,53532576.0,446.1048
914,2775,Predator,18000000.0,59735548.0,98267558, 1987,,,,,,80267558.0,445.9308777777777
915,988,Superman,55000000.0,134218018.0,300200000, 1978,,,,,,245200000.0,445.8181818181818
916,1857,Pokemon: The First Movie,30000000.0,85744662.0,163644662, 1999,,,,,,133644662.0,445.4822066666667
917,3313,The Call,12800000.0,51872378.0,69821476, 2013,,,,,,57021476.0,445.48028124999996
918,3992,Jumping the Broom,7000000.0,37295394.0,38158601,2011,,,,,,31158601.0,445.12287142857144
919,2873,Friday the 13th,17000000.0,65002019.0,92670237, 2009,,,,,,75670237.0,445.11904117647066
920,2937,El Laberinto del Fauno,16000000.0,37634615.0,87041569, 2006,,,,,,71041569.0,444.00980625
921,5241,Martha Marcy May Marlene,1000000.0,2981038.0,5438911, 2011,,,,,,4438911.0,443.8911
922,4485,Exodus,4000000.0,21750000.0,21750000, 1960,,,,,,17750000.0,443.75
923,1553,The Fast and the Furious,38000000.0,144512310.0,206512310, 2001,,,,,,168512310.0,443.45344736842105
924,3035,Drive,15000000.0,35060689.0,81357930, 2011,,,,,,66357930.0,442.3862
925,1345,Chicken Run,42000000.0,106793915.0,227793915, 2000,,,,,,185793915.0,442.3664642857143
926,445,Rio,90000000.0,143619809.0,487519809, 2011,,,,,,397519809.0,441.6886766666667
927,1882,Midnight in Paris,30000000.0,56816662.0,162502774, 2011,,,,,,132502774.0,441.67591333333337
928,74,The Dark Knight,185000000.0,533720947.0,1001996207, 2008,,,,,,816996207.0,441.61957135135134
929,3590,Sinister 2,10000000.0,27740955.0,54104225, 2015,,,,,,44104225.0,441.04225
930,256,"The Twilight Saga: Breaking Dawn, Part 1",127500000.0,281287133.0,689420051, 2011,,,,,,561920051.0,440.721608627451
931,1258,Journey to the Center of the Earth,45000000.0,101704370.0,243180937, 2008,,,,,,198180937.0,440.4020822222222
932,1555,The Ugly Truth,38000000.0,88915214.0,205298907, 2009,,,,,,167298907.0,440.2602815789474
933,1402,Bram Stoker's Dracula,40000000.0,82522790.0,215862692, 1992,,,,,,175862692.0,439.65673
934,3178,Stomp the Yard,14000000.0,61356221.0,75525718, 2007,,,,,,61525718.0,439.46941428571427
935,5234,October Baby,1000000.0,5355847.0,5391992, 2012,,,,,,4391992.0,439.1992
936,1605,Gnomeo and Juliet,36000000.0,99967670.0,193737977, 2011,,,,,,157737977.0,438.16104722222224
937,3869,Escape from Alcatraz,8000000.0,43000000.0,43000000, 1979,,,,,,35000000.0,437.5
938,4282,The Way Way Back,5000000.0,21502690.0,26853810,2013,,,,,,21853810.0,437.07620000000003
939,1867,Legends of the Fall,30000000.0,66502573.0,160502573, 1994,,,,,,130502573.0,435.0085766666667
940,2729,Just Married,19000000.0,56127162.0,101564935, 2003,,,,,,82564935.0,434.5522894736842
941,46,Toy Story 3,200000000.0,415004880.0,1068879522, 2010,,,,,,868879522.0,434.439761
942,1334,The Heat,43000000.0,159581587.0,229727774, 2013,,,,,,186727774.0,434.25063720930234
943,1862,27 Dresses,30000000.0,76808654.0,160247805, 2008,,,,,,130247805.0,434.15935
944,4921,Ghost Dog: The Way of the Samurai,2000000.0,3330230.0,10672492,2000,,,,,,8672492.0,433.6246
945,3956,Thank You For Smoking,7500000.0,24793509.0,40016662, 2006,,,,,,32516662.0,433.55549333333335
946,5010,ABCD (Any Body Can Dance),1900000.0,222098.0,10137234,2013,,,,,,8237234.0,433.53863157894733
947,3480,Woman in Gold,11000000.0,33307793.0,58586407,2015,,,,,,47586407.0,432.60370000000006
948,4684,Jason Goes to Hell: The Final Friday,3000000.0,15935068.0,15935068, 1993,,,,,,12935068.0,431.16893333333337
949,4632,Jagten,3450000.0,687185.0,18309793, 2013,,,,,,14859793.0,430.7186376811594
950,4293,Apollo 18,5000000.0,17686929.0,26517819,2011,,,,,,21517819.0,430.35638
951,489,Ocean's Eleven,85000000.0,183417150.0,450728529,2001,,,,,,365728529.0,430.26885764705884
952,4488,A Haunted House 2,4000000.0,17329487.0,21206861, 2014,,,,,,17206861.0,430.171525
953,3908,8 femmes,8000000.0,3076425.0,42376425, 2002,,,,,,34376425.0,429.7053125
954,1826,The Grand Budapest Hotel,31000000.0,59076019.0,163981261,2014,,,,,,132981261.0,428.97180967741934
955,4140,Mr. Nice Guy,6000000.0,12716953.0,31716953, 1998,,,,,,25716953.0,428.61588333333333
956,4595,Empire,3500000.0,17504595.0,18495444,2002,,,,,,14995444.0,428.4412571428572
957,4003,Gifted,7000000.0,24801212.0,36964656,2017,,,,,,29964656.0,428.0665142857143
958,1149,Bridget Jones: The Edge Of Reason,50000000.0,40203020.0,263894551, 2004,,,,,,213894551.0,427.789102
959,316,Night at the Museum,110000000.0,250863268.0,579446407, 2006,,,,,,469446407.0,426.76946090909087
960,3355,Beavis and Butt-Head Do America,12000000.0,63118386.0,63118386, 1996,,,,,,51118386.0,425.98655
961,1770,Big Momma's House,33000000.0,117559438.0,173559438,2000,,,,,,140559438.0,425.93769090909086
962,5405,Top Hat,609000.0,1782000.0,3202000,1935,,,,,,2593000.0,425.7799671592775
963,36,Transformers: Age of Extinction,210000000.0,245439076.0,1104039076, 2014,,,,,,894039076.0,425.7328933333333
964,44,Rogue One: A Star Wars Story,200000000.0,532177324.0,1049102856, 2016,,,,,,849102856.0,424.551428
965,3549,The Color of Money,10000000.0,52293000.0,52293000, 1986,,,,,,42293000.0,422.93
966,1855,Mystic River,30000000.0,90135191.0,156822020,2003,,,,,,126822020.0,422.7400666666667
967,137,Inception,160000000.0,292576195.0,835524642, 2010,,,,,,675524642.0,422.20290125
968,3281,Letters from Iwo Jima,13000000.0,13756082.0,67867998, 2006,,,,,,54867998.0,422.0615230769231
969,4444,Chinjeolhan geumjassi,4500000.0,211667.0,23471871,2006,,,,,,18971871.0,421.5971333333333
970,2460,Pet Sematary,21000000.0,54724696.0,109501146,2019,,,,,,88501146.0,421.4340285714286
971,1640,Cape Fear,35000000.0,79091969.0,182291969, 1991,,,,,,147291969.0,420.83419714285714
972,3356,Patton,12000000.0,62500000.0,62500000,1970,,,,,,50500000.0,420.8333333333333
973,543,The Mummy,80000000.0,155385488.0,416385488,1999,,,,,,336385488.0,420.48186000000004
974,4274,The Elephant Man,5000000.0,26010864.0,26010864,1980,,,,,,21010864.0,420.21727999999996
975,762,Doctor Seuss' The Lorax,67500000.0,214030500.0,350976753,2012,,,,,,283476753.0,419.96556
976,5502,42nd Street,439000.0,1438000.0,2281000,1933,,,,,,1842000.0,419.5899772209567
977,1885,P.S. I Love You,30000000.0,53695808.0,155769678, 2007,,,,,,125769678.0,419.23226
978,3183,Urban Legend,14000000.0,38116707.0,72571864, 1998,,,,,,58571864.0,418.37045714285716
979,4324,Les invasions barbares,5000000.0,8460000.0,25913869,2003,,,,,,20913869.0,418.27738
980,1822,Flight,31000000.0,93772375.0,160558438,2012,,,,,,129558438.0,417.9304451612904
981,287,Life of Pi,120000000.0,124987022.0,620912003, 2012,,,,,,500912003.0,417.42666916666667
982,3579,Slender Man,10000000.0,30564825.0,51723644, 2018,,,,,,41723644.0,417.23644
983,4277,Our Idiot Brother,5000000.0,24814830.0,25861249, 2011,,,,,,20861249.0,417.22498
984,2857,Madea Goes To Jail,17500000.0,90508336.0,90508336, 2009,,,,,,73008336.0,417.1904914285714
985,1214,The Ring,48000000.0,129094024.0,248218486, 2002,,,,,,200218486.0,417.12184583333334
986,3014,Halloween,15000000.0,58269151.0,77514401, 2007,,,,,,62514401.0,416.7626733333333
987,3872,50/50,8000000.0,35016118.0,41334735, 2011,,,,,,33334735.0,416.6841875
988,774,Apollo 13,65000000.0,173772767.0,335802271, 1995,,,,,,270802271.0,416.61887846153843
989,4013,Devil's Due,7000000.0,15821461.0,36146087, 2014,,,,,,29146087.0,416.37267142857144
990,2771,Deuce Bigalow: Male Gigolo,18000000.0,65535067.0,92935067, 1999,,,,,,74935067.0,416.3059277777778
991,3583,Teen Titans Go! To The Movies,10000000.0,29790236.0,51620593, 2018,,,,,,41620593.0,416.20593
992,1092,Super 8,50000000.0,127004179.0,257972745, 2011,,,,,,207972745.0,415.94549
993,1094,Erin Brockovich,50000000.0,125548685.0,257805243, 2000,,,,,,207805243.0,415.61048600000004
994,364,Terminator 2: Judgment Day,100000000.0,203464105.0,515419827,1991,,,,,,415419827.0,415.419827
995,196,Madagascar 3: Europe's Most Wanted,145000000.0,216391482.0,746921271,2012,,,,,,601921271.0,415.1181179310345
996,2199,Nanny McPhee,25000000.0,47279279.0,128745578, 2006,,,,,,103745578.0,414.982312
997,969,Resident Evil: Afterlife,57500000.0,60128566.0,295874190, 2010,,,,,,238374190.0,414.5638086956522
998,1413,JFK,40000000.0,70405498.0,205400000, 1991,,,,,,165400000.0,413.5
999,997,Casper,55000000.0,100328194.0,282300000, 1995,,,,,,227300000.0,413.27272727272725
1000,2773,The Family Stone,18000000.0,60062868.0,92357499, 2005,,,,,,74357499.0,413.0972166666667
1001,3012,Diary of a Wimpy Kid,15000000.0,64003625.0,76954311, 2010,,,,,,61954311.0,413.02874
1002,5018,Dr. Strangelove,1800000.0,9164370.0,9230678, 1964,,,,,,7430678.0,412.81544444444444
1003,50,Alice in Wonderland,200000000.0,334191110.0,1025491110,2010,,,,,,825491110.0,412.74555499999997
1004,319,The Smurfs,110000000.0,142614158.0,563749323, 2011,,,,,,453749323.0,412.4993845454545
1005,3832,The DUFF,8500000.0,34030343.0,43528634, 2015,,,,,,35028634.0,412.10157647058827
1006,4487,Life of Brian,4000000.0,20182359.0,20468305, 1979,,,,,,16468305.0,411.707625
1007,2776,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92096558, 2016,,,,,,74096558.0,411.6475444444444
1008,3994,My Dog Skip,7000000.0,34099640.0,35795319, 2000,,,,,,28795319.0,411.3617
1009,2945,Hot Fuzz,16000000.0,23618786.0,81742618, 2007,,,,,,65742618.0,410.89136249999996
1010,3489,Quartet,11000000.0,18388357.0,56178935, 2013,,,,,,45178935.0,410.7175909090909
1011,45,Finding Dory,200000000.0,486295561.0,1021215193, 2016,,,,,,821215193.0,410.60759649999994
1012,4294,"Paul, Apostle of Christ",5000000.0,17547999.0,25529498, 2018,,,,,,20529498.0,410.58995999999996
1013,1326,Argo,44500000.0,136025503.0,227140757, 2012,,,,,,182640757.0,410.42866741573033
1014,2608,Kung Fu Hustle,20000000.0,17104669.0,102034104,2005,,,,,,82034104.0,410.17051999999995
1015,837,Maze Runner: The Scorch Trials,61000000.0,81697192.0,310566162, 2015,,,,,,249566162.0,409.12485573770493
1016,1897,A View to a Kill,30000000.0,50327960.0,152627960, 1985,,,,,,122627960.0,408.75986666666665
1017,5163,"Il buono, il brutto, il cattivo",1200000.0,6100000.0,6100000, 1967,,,,,,4900000.0,408.3333333333333
1018,2921,The Illusionist,16500000.0,39868642.0,83792062, 2006,,,,,,67292062.0,407.83067878787875
1019,4919,We Are Your Friends,2000000.0,3591417.0,10153415, 2015,,,,,,8153415.0,407.67075000000006
1020,3551,The Mighty Ducks,10000000.0,50752337.0,50752337,1992,,,,,,40752337.0,407.52337
1021,5529,Murderball,350000.0,1531154.0,1772979,2005,,,,,,1422979.0,406.5654285714285
1022,430,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200,2011,,,,,,377986200.0,406.43677419354833
1023,136,Shrek the Third,160000000.0,322719944.0,807330936, 2007,,,,,,647330936.0,404.581835
1024,266,Fast Five,125000000.0,210031325.0,630163454, 2011,,,,,,505163454.0,404.1307632
1025,2036,The Rugrats Movie,28000000.0,100494685.0,140894685, 1998,,,,,,112894685.0,403.19530357142855
1026,2035,Girls Trip,28000000.0,115108515.0,140886353, 2017,,,,,,112886353.0,403.1655464285715
1027,98,Spider-Man: Homecoming,175000000.0,334201140.0,880166350,2017,,,,,,705166350.0,402.9522
1028,1883,Darkest Hour,30000000.0,56443120.0,150807172, 2017,,,,,,120807172.0,402.6905733333333
1029,487,Cast Away,85000000.0,233632142.0,427230516, 2000,,,,,,342230516.0,402.6241364705882
1030,2415,The Net,22000000.0,50621733.0,110521733, 1995,,,,,,88521733.0,402.3715136363636
1031,695,Who Framed Roger Rabbit?,70000000.0,154112492.0,351500000, 1988,,,,,,281500000.0,402.1428571428571
1032,1773,Step Up Revolution,33000000.0,35074677.0,165552290, 2012,,,,,,132552290.0,401.67360606060606
1033,2169,"Legally Blonde 2: Red, White & Blonde",25000000.0,90639088.0,125339088,2003,,,,,,100339088.0,401.356352
1034,1631,Identity Thief,35000000.0,134506920.0,175361578,2013,,,,,,140361578.0,401.03308000000004
1035,3558,The Longest Day,10000000.0,39100000.0,50100000,1962,,,,,,40100000.0,401.0
1036,4290,Mommie Dearest,5000000.0,19032000.0,25032000, 1981,,,,,,20032000.0,400.64000000000004
1037,3851,My Name is Khan,8470000.0,4046336.0,42355526, 2010,,,,,,33885526.0,400.0652420306966
1038,3176,Born on the Fourth of July,14000000.0,70001698.0,70001698, 1989,,,,,,56001698.0,400.0121285714286
1039,4685,Spaced Invaders,3000000.0,15000000.0,15000000, 1990,,,,,,12000000.0,400.0
1040,3373,Spartacus,12000000.0,30000000.0,60000000,1960,,,,,,48000000.0,400.0
1041,5208,Rocket Singh: Salesman of the Year,1070000.0,164649.0,5348767, 2009,,,,,,4278767.0,399.8847663551402
1042,3460,Pet Sematary,11500000.0,57469179.0,57469179, 1989,,,,,,45969179.0,399.73199130434784
1043,989,The Nutty Professor,55000000.0,128814019.0,273814019, 1996,,,,,,218814019.0,397.8436709090909
1044,2037,Die Hard,28000000.0,81350242.0,139109346, 1988,,,,,,111109346.0,396.81909285714283
1045,634,Shark Tale,75000000.0,161412000.0,371917043,2004,,,,,,296917043.0,395.8893906666667
1046,3592,The Fourth Kind,10000000.0,26218170.0,49486874,2009,,,,,,39486874.0,394.86874
